"","paper","depth","totalcells","qPCRtotal","Cell.stain","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Fixative","Bac.permeabilization","Arc.permeabilization","environment","qPCRbac","qPCRarc","Cell.stain.1","Bac.probe","Arc.probe","core","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRuniversal","percentqPCR","SYBR.vs.Taqman","DNA.extraction.procedure"
"2279","Schippers 2006",0.11,NA,1647988926.90913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",1584893192.46111,63095734.4480193,NA,0.0382865038822547,"Taqman","FastDNA Spin kit"
"2280","Schippers 2006",0.13,NA,2637778972.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",2511886431.50959,125892541.179417,NA,0.0477267210342038,"Taqman","FastDNA Spin kit"
"2281","Schippers 2006",0.15,NA,199526231.496888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",NA,199526231.496888,NA,NA,"Taqman","FastDNA Spin kit"
"2282","Schippers 2006",0.17,NA,1338358235.2666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",1258925411.79417,79432823.4724284,NA,0.0593509431027676,"Taqman","FastDNA Spin kit"
"2283","Schippers 2006",0.19,NA,564282968.075291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",501187233.627272,63095734.4480193,NA,0.111815769778117,"Taqman","FastDNA Spin kit"
"2284","Schippers 2006",0.21,NA,145845164.329106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",125892541.179417,19952623.1496888,NA,0.13680688860321,"Taqman","FastDNA Spin kit"
"2285","Schippers 2006",0.23,NA,231149008.098572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",199526231.496888,31622776.6016839,NA,0.13680688860321,"Taqman","FastDNA Spin kit"
"2286","Schippers 2006",0.25,NA,551305956.989999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",501187233.627272,50118723.3627273,NA,0.0909090909090911,"Taqman","FastDNA Spin kit"
"2287","Schippers 2006",0.27,NA,208608042.608839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",158489319.246111,50118723.3627273,NA,0.240253073352042,"Taqman","FastDNA Spin kit"
"2288","Schippers 2006",0.29,NA,52399971.1732915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",39810717.0553498,12589254.1179417,NA,0.240253073352042,"Taqman","FastDNA Spin kit"
"2289","Schippers 2006",0.31,NA,282811419.752642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",251188643.150958,31622776.6016839,NA,0.111815769778117,"Taqman","FastDNA Spin kit"
"2290","Schippers 2006",0.33,NA,551305956.989999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Peru Margin 2MC SO147 [43]",501187233.627272,50118723.3627273,NA,0.0909090909090911,"Taqman","FastDNA Spin kit"
"2291","Schippers 2010",0.01,2.67e+08,1.705e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.57e+09,1.35e+08,NA,0.0791788856304985,"SYBR",NA
"2292","Schippers 2010",0.01,1.17e+09,5.79e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",4.49e+09,1.3e+09,NA,0.224525043177893,"SYBR","FastDNA Spin kit"
"2293","Schippers 2010",0.01,1.39e+09,5.27e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",3.57e+09,1.7e+09,NA,0.32258064516129,"SYBR",NA
"2294","Schippers 2010",0.03,3.39e+08,2.493e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",2.11e+09,3.83e+08,NA,0.153630164460489,"SYBR",NA
"2295","Schippers 2010",0.03,1.04e+09,3.56e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",2.77e+09,7.9e+08,NA,0.221910112359551,"SYBR",NA
"2296","Schippers 2010",0.05,1.46e+08,1.141e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",7.44e+08,3.97e+08,NA,0.347940403155127,"SYBR",NA
"2297","Schippers 2010",0.05,9.24e+08,3.07e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.73e+09,1.34e+09,NA,0.436482084690554,"SYBR",NA
"2298","Schippers 2010",0.07,1.66e+08,9.58e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",8.07e+08,1.51e+08,NA,0.157620041753653,"SYBR",NA
"2299","Schippers 2010",0.07,4.81e+08,2.883e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",2.13e+09,7.53e+08,NA,0.261186264308013,"SYBR",NA
"2300","Schippers 2010",0.09,2.7e+08,1.417e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",5.65e+08,8.52e+08,NA,0.601270289343684,"SYBR",NA
"2301","Schippers 2010",0.09,9.57e+08,2.289e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.65e+09,6.39e+08,NA,0.27916120576671,"SYBR",NA
"2302","Schippers 2010",0.09,1.29e+09,2.914e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",2.3e+09,6.14e+08,NA,0.210706932052162,"SYBR",NA
"2303","Schippers 2010",0.11,4.47e+08,2.197e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.92e+09,2.77e+08,NA,0.126081019572144,"SYBR",NA
"2304","Schippers 2010",0.13,3.76e+08,5.01e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",4.51e+09,5e+08,NA,0.0998003992015968,"SYBR",NA
"2305","Schippers 2010",0.13,4.02e+08,1.869e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",7.49e+08,1.12e+09,NA,0.599250936329588,"SYBR",NA
"2306","Schippers 2010",0.17,2.73e+08,1.38e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",6.39e+08,7.41e+08,NA,0.53695652173913,"SYBR",NA
"2307","Schippers 2010",0.17,3.52e+08,1.263e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.11e+09,1.53e+08,NA,0.121140142517815,"SYBR",NA
"2308","Schippers 2010",0.21,1.76e+08,2.31e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.07e+09,1.24e+09,NA,0.536796536796537,"SYBR",NA
"2309","Schippers 2010",0.21,2.49e+08,798400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",7.43e+08,55400000,NA,0.0693887775551102,"SYBR",NA
"2310","Schippers 2010",0.25,15100000,1.204e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",4.02e+08,8.02e+08,NA,0.666112956810631,"SYBR",NA
"2311","Schippers 2010",0.25,2.15e+08,7.93e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",3.29e+08,4.64e+08,NA,0.585119798234552,"SYBR",NA
"2312","Schippers 2010",0.25,1.35e+09,169500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",88600000,80900000,NA,0.477286135693215,"SYBR",NA
"2313","Schippers 2010",0.25,1.35e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",NA,NA,NA,NA,NA,NA
"2314","Schippers 2010",0.27,2.11e+08,3.68e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",2.73e+08,9.5e+07,NA,0.258152173913043,"SYBR",NA
"2315","Schippers 2010",0.29,2.12e+08,7.58e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",2.91e+08,4.67e+08,NA,0.616094986807388,"SYBR",NA
"2316","Schippers 2010",0.29,1.65e+09,3.986e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",3.37e+09,6.16e+08,NA,0.154540893125941,"SYBR",NA
"2317","Schippers 2010",0.35,1.18e+08,181600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",31600000,1.5e+08,NA,0.825991189427313,"SYBR",NA
"2318","Schippers 2010",0.35,1.54e+08,6.07e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",2.7e+08,3.37e+08,NA,0.555189456342669,"SYBR",NA
"2319","Schippers 2010",0.37,9.74e+08,2.201e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.78e+09,4.21e+08,NA,0.19127669241254,"SYBR",NA
"2320","Schippers 2010",0.39,4.69e+08,1.449e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.19e+09,2.59e+08,NA,0.178743961352657,"SYBR",NA
"2321","Schippers 2010",0.43,67900000,282100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",2.44e+08,38100000,NA,0.1350584898972,"SYBR",NA
"2322","Schippers 2010",0.49,3.79e+08,4.94e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",4.16e+08,7.8e+07,NA,0.157894736842105,"SYBR",NA
"2323","Schippers 2010",0.53,1.04e+08,388400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",50400000,3.38e+08,NA,0.870236869207003,"SYBR",NA
"2324","Schippers 2010",0.75,3e+08,277900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",2.34e+08,43900000,NA,0.157970492983087,"SYBR",NA
"2325","Schippers 2010",0.83,36800000,1.159e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",3.07e+08,8.52e+08,NA,0.7351164797239,"SYBR",NA
"2326","Schippers 2010",1.07,2.41e+08,575200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",5.38e+08,37200000,NA,0.064673157162726,"SYBR",NA
"2327","Schippers 2010",1.25,96100000,96700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",29200000,67500000,NA,0.698035160289555,"SYBR",NA
"2328","Schippers 2010",1.34,36400000,6.37e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.74e+08,4.63e+08,NA,0.726844583987441,"SYBR",NA
"2329","Schippers 2010",1.57,1.59e+08,127700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.03e+08,24700000,NA,0.193422083007048,"SYBR",NA
"2330","Schippers 2010",1.73,73500000,139600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",35600000,1.04e+08,NA,0.744985673352435,"SYBR",NA
"2331","Schippers 2010",1.84,25800000,264100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",53100000,2.11e+08,NA,0.798939795531995,"SYBR",NA
"2332","Schippers 2010",2.07,1.73e+08,298900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",2.45e+08,53900000,NA,0.180327868852459,"SYBR",NA
"2333","Schippers 2010",2.25,58400000,136600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",3.9e+07,97600000,NA,0.714494875549048,"SYBR",NA
"2334","Schippers 2010",2.34,2.7e+07,6.02e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.4e+08,4.62e+08,NA,0.767441860465116,"SYBR",NA
"2335","Schippers 2010",2.57,2.63e+08,3.252e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",2.69e+09,5.62e+08,NA,0.172816728167282,"SYBR",NA
"2336","Schippers 2010",2.75,1.12e+08,252700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",70700000,1.82e+08,NA,0.720221606648199,"SYBR",NA
"2337","Schippers 2010",2.84,15700000,9.96e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.65e+08,8.31e+08,NA,0.83433734939759,"SYBR",NA
"2338","Schippers 2010",3.07,1.28e+08,1714800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.62e+09,94800000,NA,0.0552834149755073,"SYBR",NA
"2339","Schippers 2010",3.25,59100000,2.13e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",6e+07,1.53e+08,NA,0.71830985915493,"SYBR",NA
"2340","Schippers 2010",3.34,19500000,7.45e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.32e+08,6.13e+08,NA,0.822818791946309,"SYBR",NA
"2341","Schippers 2010",3.57,1.56e+08,1.54e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.18e+08,3.6e+07,NA,0.233766233766234,"SYBR",NA
"2342","Schippers 2010",3.75,55300000,122500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",27600000,94900000,NA,0.77469387755102,"SYBR",NA
"2343","Schippers 2010",3.84,2.2e+07,7.72e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.3e+08,6.42e+08,NA,0.83160621761658,"SYBR",NA
"2344","Schippers 2010",4.07,1.25e+08,159300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.27e+08,32300000,NA,0.202762084118016,"SYBR",NA
"2345","Schippers 2010",4.25,67200000,261600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",59600000,2.02e+08,NA,0.77217125382263,"SYBR",NA
"2346","Schippers 2010",4.54,8170000,4.38e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.01e+08,3.37e+08,NA,0.769406392694064,"SYBR",NA
"2347","Schippers 2010",4.57,2.13e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",NA,NA,NA,NA,NA,NA
"2348","Schippers 2010",4.75,37100000,218200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",68200000,1.5e+08,NA,0.687442713107241,"SYBR",NA
"2349","Schippers 2010",5.04,5650000,319600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",56600000,2.63e+08,NA,0.822903629536921,"SYBR",NA
"2350","Schippers 2010",5.07,6.6e+07,250300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",1.71e+08,79300000,NA,0.316819816220535,"SYBR",NA
"2351","Schippers 2010",5.25,55300000,264700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",73700000,1.91e+08,NA,0.721571590479788,"SYBR",NA
"2352","Schippers 2010",5.54,1570000,287100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",91100000,1.96e+08,NA,0.682688958551028,"SYBR",NA
"2353","Schippers 2010",5.57,87300000,92200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",60600000,31600000,NA,0.342733188720174,"SYBR",NA
"2354","Schippers 2010",5.75,37700000,2.75e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.42e+08,1.33e+08,NA,0.483636363636364,"SYBR",NA
"2355","Schippers 2010",6.04,3140000,405100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",64100000,3.41e+08,NA,0.8417674648235,"SYBR",NA
"2356","Schippers 2010",6.07,45900000,1.06e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",67100000,38900000,NA,0.366981132075472,"SYBR",NA
"2357","Schippers 2010",6.25,25800000,141400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",81500000,59900000,NA,0.423620933521924,"SYBR",NA
"2358","Schippers 2010",6.54,628000,2.3e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",4.2e+07,1.88e+08,NA,0.817391304347826,"SYBR",NA
"2359","Schippers 2010",6.57,83600000,154700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",99200000,55500000,NA,0.358758888170653,"SYBR",NA
"2360","Schippers 2010",6.75,25800000,4.41e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.95e+08,2.46e+08,NA,0.557823129251701,"SYBR",NA
"2361","Schippers 2010",7.04,1260000,170300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",77900000,92400000,NA,0.542571931884909,"SYBR",NA
"2362","Schippers 2010",7.07,35200000,54100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",36900000,17200000,NA,0.317929759704251,"SYBR",NA
"2363","Schippers 2010",7.25,28300000,262400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",2.03e+08,59400000,NA,0.226371951219512,"SYBR",NA
"2364","Schippers 2010",7.54,3550000,3.08e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.91e+08,1.17e+08,NA,0.37987012987013,"SYBR",NA
"2365","Schippers 2010",7.57,45900000,149700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 139MUC/140KL [44]",9.3e+07,56700000,NA,0.37875751503006,"SYBR",NA
"2366","Schippers 2010",7.75,20100000,169300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.28e+08,41300000,NA,0.243945658594211,"SYBR",NA
"2367","Schippers 2010",8.04,5320000,3.21e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",1.74e+08,1.47e+08,NA,0.457943925233645,"SYBR",NA
"2368","Schippers 2010",8.35,17600000,113100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",48700000,64400000,NA,0.569407603890362,"SYBR",NA
"2369","Schippers 2010",8.54,1330000,198300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",84300000,1.14e+08,NA,0.574886535552194,"SYBR",NA
"2370","Schippers 2010",8.75,13200000,131300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",44500000,86800000,NA,0.661081492764661,"SYBR",NA
"2371","Schippers 2010",9.04,444000,9.7e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 41MUC/42SL [44]",47700000,49300000,NA,0.508247422680412,"SYBR",NA
"2372","Schippers 2010",9.35,30200000,169600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",77400000,92200000,NA,0.543632075471698,"SYBR",NA
"2373","Schippers 2010",9.85,43400000,61900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",3.7e+07,24900000,NA,0.402261712439418,"SYBR",NA
"2374","Schippers 2010",10.35,2.2e+07,219600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",83600000,1.36e+08,NA,0.619307832422586,"SYBR",NA
"2375","Schippers 2010",10.85,19500000,1297800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",1.21e+09,87800000,NA,0.0676529511480968,"SYBR",NA
"2376","Schippers 2010",11.15,20700000,118800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",67200000,51600000,NA,0.434343434343434,"SYBR",NA
"2377","Schippers 2010",11.35,10700000,60300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",18300000,4.2e+07,NA,0.696517412935323,"SYBR",NA
"2378","Schippers 2010",11.85,13200000,714500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sediments",NA,NA,NA,NA,NA,"Sumatra Basin 3MUC/6KL [44]",30500000,6.84e+08,NA,0.957312806158153,"SYBR",NA
"2379","Schippers 2012",0.01,2.46e+09,334700000,"SYBR Green II",3.5e+08,1.77e+08,5.27e+08,0.214227642276423,0.335863377609108,"CARDFISH","formaldehyde","lysozyme","lysozyme","sediments",NA,NA,NA,NA,NA,"Benguela upwelling Station 8 [45]",3.14e+08,20700000,3.27e+08,0.0618464296384822,"SYBR",NA
"2380","Schippers 2012",0.01,5.96e+09,1.463e+09,"SYBR Green II",4.01e+08,2.95e+08,6.96e+08,0.116778523489933,0.423850574712644,"CARDFISH","formaldehyde","lysozyme","lysozyme","sediments",NA,NA,NA,NA,NA,"Benguela upwelling Station 3 [45]",1.09e+09,3.73e+08,8.92e+08,0.254955570745044,"SYBR",NA
"2381","Schippers 2012",0.01,6.15e+09,1.058e+09,"SYBR Green II",1.87e+08,93600000,280600000,0.0456260162601626,0.333570919458304,"CARDFISH","formaldehyde","lysozyme","lysozyme","sediments",NA,NA,NA,NA,NA,"Black Sea Station 6 [45]",9.11e+08,1.47e+08,NA,0.138941398865784,"SYBR",NA
