"","paper","core","depth","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRtotal","qPCRuniversal","Fraction.Arc.CARDFISH","percentqPCR","Fish.or.cardFish","sulfate","CARDFISH.Arc.nd","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.formamide","Arc.formamide","Sonication","Average.cells.per.field","Filter","SYBR.vs.Taqman","Arc.forward","Arc.reverse","TaqMan.Arc","Bac.forward","Bac.reverse","Taqman.Bac","Universal.forward","Universal.reverse","Taqman.Universal","Arc.standard","Bac.standard","DNA.extraction.procedure","Mud.volcano.or.seep.","Water.depth","Environment.Type","Non.intertidal.marine.sediments.measured.with.FISH.or.CARDFISH.protK","DNA.extraction.efficiency.from.spiking.as.a.fraction.of.total.cells","Template.DNA.dilution.factor","Uses.516.for.Arc","depth_log10","paperNumber"
"1169","Schippers 2005","Peru Margin 1229 [42]",120.7,17392465.4873132,NA,NA,NA,NA,5785316.72795119,12670.8030422321,5797987.53099342,NA,NA,0.00218537949150454,NA,"5.55",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,153,"",NA,NA,NA,TRUE,2.08170727009735,42
"1170","Schippers 2005","Peru Margin 1229 [42]",121,17392465.4873132,1597064.77969476,NA,1597064.77969476,0.0918250940822468,NA,NA,NA,NA,0,NA,"CARDFISH","5.98",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.08278537031645,42
"1171","Schippers 2005","Peru Margin 1229 [42]",121.38,17392465.4873132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.72",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.08414713315445,42
"1172","Schippers 2005","Peru Margin 1229 [42]",125,NA,120305.395253194,NA,120305.395253194,NA,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.09691001300806,42
"1173","Schippers 2005","Peru Margin 1229 [42]",143,9789520.89540382,142651.677794658,NA,142651.677794658,0.0145718753061381,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.15533603746506,42
"1174","Schippers 2005","Peru Margin 1229 [42]",157.2,3537513.99579196,NA,NA,NA,NA,12387855.7675183,6116.26283587717,12393972.0303542,NA,NA,0.000493486899994431,NA,"8.72",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,153,"",NA,NA,NA,TRUE,2.19645254170339,42
"1175","Schippers 2005","Peru Margin 1229 [42]",157.98,3537513.99579196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.72",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.19860210948971,42
"1176","Schippers 2005","Peru Margin 1229 [42]",158,3537513.99579196,1249433.47652878,NA,1249433.47652878,0.353195345096879,NA,NA,NA,NA,0,NA,"CARDFISH","26.94",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.19865708695442,42
"1177","Schippers 2005","Peru Margin 1229 [42]",161,NA,69323.1473594887,NA,69323.1473594887,NA,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.20682587603185,42
"1178","Schippers 2005","Peru Margin 1229 [42]",170,9181013.98350179,100827.764754072,NA,100827.764754072,0.0109822035926815,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.23044892137827,42
"1179","Schippers 2005","Peru Margin 1229 [42]",186,NA,3207395.64789341,NA,3207395.64789341,NA,NA,NA,NA,NA,0,NA,"CARDFISH","26.94",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.26951294421792,42
"1180","Schippers 2005","Peru Margin 1229 [42]",187.4,NA,NA,NA,NA,NA,970050.04511248,858.58205441499,970908.627166895,NA,NA,0.000884307781794387,NA,"28.08",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,153,"",NA,NA,NA,TRUE,2.27276958655176,42
"1181","Schippers 2005","Peru Margin 1229 [42]",189,7872433.5780361,60542.7290026658,NA,60542.7290026658,0.00769047187283721,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.27646180417324,42
"1182","Schippers 2005","Peru Margin 1229 [42]",199,3545031.9538628,78141.4127240518,NA,78141.4127240518,0.0220425129423462,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,153,"",NA,NA,NA,FALSE,2.29885307640971,42
"1183","Schippers 2005","Peru Margin 1230 [42]",0.01,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"0.84",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,-2,42
"1184","Schippers 2005","Peru Margin 1230 [42]",0.1,0,133089.125806265,NA,133089.125806265,0,NA,NA,NA,NA,0,NA,"CARDFISH","5.2",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,-1,42
"1185","Schippers 2005","Peru Margin 1230 [42]",0.2,0,120102.617735362,NA,120102.617735362,0,NA,NA,NA,NA,0,NA,"CARDFISH","17.61",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,-0.698970004336019,42
"1186","Schippers 2005","Peru Margin 1230 [42]",0.3,0,NA,NA,NA,NA,167199855.776274,1006603.79906939,168206459.575343,NA,NA,0.00598433497506979,NA,"28.27",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,-0.522878745280338,42
"1187","Schippers 2005","Peru Margin 1230 [42]",0.3,0,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.84",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,-0.522878745280338,42
"1188","Schippers 2005","Peru Margin 1230 [42]",1,140619057.284028,128394.498250132,NA,128394.498250132,0.000913066128659893,NA,NA,NA,NA,0,NA,"CARDFISH","12.1",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0,42
"1189","Schippers 2005","Peru Margin 1230 [42]",1.11,140619057.284028,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.27",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.0453229787866575,42
"1190","Schippers 2005","Peru Margin 1230 [42]",2,140619057.284028,214423.594321642,NA,214423.594321642,0.00152485444336709,NA,NA,NA,NA,0,NA,"CARDFISH","28.84",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.301029995663981,42
"1191","Schippers 2005","Peru Margin 1230 [42]",3.88,33153356.153217,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.64",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.588831725594207,42
"1192","Schippers 2005","Peru Margin 1230 [42]",4,33153356.153217,140745.438083385,NA,140745.438083385,0.00424528477397388,NA,NA,NA,NA,0,NA,"CARDFISH","0.55",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.602059991327962,42
"1193","Schippers 2005","Peru Margin 1230 [42]",5.06,18227562.8895667,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.47",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.704150516839799,42
"1194","Schippers 2005","Peru Margin 1230 [42]",5.49,21740502.5019767,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","26.09",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.739572344450092,42
"1195","Schippers 2005","Peru Margin 1230 [42]",6,47557128.484915,59245.5061197278,NA,59245.5061197278,0.00124577551267672,NA,NA,NA,NA,0,NA,"CARDFISH","7.75",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.778151250383644,42
"1196","Schippers 2005","Peru Margin 1230 [42]",6.16,47557128.484915,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.15",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.789580712164425,42
"1197","Schippers 2005","Peru Margin 1230 [42]",6.56,15634412.3240835,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0.18",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.81690383937566,42
"1198","Schippers 2005","Peru Margin 1230 [42]",6.7,15634412.3240835,NA,NA,NA,NA,10559488.9118533,158126.46608956,10717615.3779429,NA,NA,0.0147538851240163,NA,"6.66",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,0.826074802700826,42
"1199","Schippers 2005","Peru Margin 1230 [42]",6.7,15634412.3240835,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.826074802700826,42
"1200","Schippers 2005","Peru Margin 1230 [42]",6.99,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"13.25",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.844477175745681,42
"1201","Schippers 2005","Peru Margin 1230 [42]",7,15671466.8580339,225914.858363153,NA,225914.858363153,0.0144156804471266,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.845098040014257,42
"1202","Schippers 2005","Peru Margin 1230 [42]",7.4,34183422.5967139,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.869231719730976,42
"1203","Schippers 2005","Peru Margin 1230 [42]",7.66,17779500.1144621,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.884228769632604,42
"1204","Schippers 2005","Peru Margin 1230 [42]",8,38547835.7665773,140595.247144063,NA,140595.247144063,0.00364729288553123,NA,NA,NA,NA,0,NA,"CARDFISH","2.58",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.903089986991944,42
"1205","Schippers 2005","Peru Margin 1230 [42]",8,NA,92580.8634109147,NA,92580.8634109147,NA,NA,NA,NA,NA,0,NA,"CARDFISH","3.39",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.903089986991944,42
"1206","Schippers 2005","Peru Margin 1230 [42]",8.05,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.905795880367869,42
"1207","Schippers 2005","Peru Margin 1230 [42]",8.06,27175966.8037238,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","0",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.906335041805091,42
"1208","Schippers 2005","Peru Margin 1230 [42]",8.1,27175966.8037238,NA,NA,NA,NA,2629655.75036102,11265.4159532249,2640921.16631425,NA,NA,0.00426571459115053,NA,"3.39",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,0.90848501887865,42
"1209","Schippers 2005","Peru Margin 1230 [42]",8.1,27175966.8037238,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","3.39",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.90848501887865,42
"1210","Schippers 2005","Peru Margin 1230 [42]",8.28,65020697.2518163,0,NA,0,0,NA,NA,NA,NA,0,NA,"CARDFISH","2.58",TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5088,"Deep-sea",NA,NA,NA,FALSE,0.91803033678488,42
"1211","Schippers 2005","Peru Margin 1230 [42]",9,28832639.7151105,NA,NA,NA,NA,3596995.53305411,69357.1488605742,3666352.68191468,NA,NA,0.0189172059749456,NA,"0.64",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,0.954242509439325,42
"1212","Schippers 2005","Peru Margin 1230 [42]",9.5,23968729.4057755,NA,NA,NA,NA,12972177.9760742,36844.1519867529,13009022.128061,NA,NA,0.00283219996276882,NA,"0.64",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,0.977723605288848,42
"1213","Schippers 2005","Peru Margin 1230 [42]",11,34484700.4641957,NA,NA,NA,NA,1205829.48344422,21491.8548344396,1227321.33827866,NA,NA,0.0175111881168646,NA,"0.29",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.04139268515823,42
"1214","Schippers 2005","Peru Margin 1230 [42]",11.1,34484700.4641957,NA,NA,NA,NA,11080131.0871779,9468.80628661925,11089599.8934645,NA,NA,0.000853845619101149,NA,"0.29",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.04532297878666,42
"1215","Schippers 2005","Peru Margin 1230 [42]",20.6,16501120.0417501,NA,NA,NA,NA,147105157.211864,10750.6130839322,147115907.824948,NA,NA,7.30758029017788e-05,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.31386722036915,42
"1216","Schippers 2005","Peru Margin 1230 [42]",30.3,11397541.7038182,NA,NA,NA,NA,3714419.05406032,679.109644914415,3715098.16370523,NA,NA,0.000182797227688086,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.48144262850231,42
"1217","Schippers 2005","Peru Margin 1230 [42]",44.6,NA,NA,NA,NA,NA,603124.399784454,5462.15347189933,608586.553256353,NA,NA,0.0089751464975246,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.64933485871214,42
"1218","Schippers 2005","Peru Margin 1230 [42]",65.8,11888271.7185348,NA,NA,NA,NA,1078146.80065365,2.58031007717507,1078149.38096373,NA,NA,2.39327696396635e-06,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.81822589361396,42
"1219","Schippers 2005","Peru Margin 1230 [42]",84.6,12629606.3481314,NA,NA,NA,NA,1550657.5516406,57.8188210291188,1550715.37046163,NA,NA,3.72852569404189e-05,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,1.92737036303902,42
"1220","Schippers 2005","Peru Margin 1230 [42]",102,11627260.0321409,NA,NA,NA,NA,555467.813003139,811.571084526359,556279.384087665,NA,NA,0.00145892712859994,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.00860017176192,42
"1221","Schippers 2005","Peru Margin 1230 [42]",124.3,NA,NA,NA,NA,NA,4241162.36065487,579.774662587949,4241742.13531746,NA,NA,0.000136683146710086,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.09447112864164,42
"1222","Schippers 2005","Peru Margin 1230 [42]",142.3,9789520.89540382,NA,NA,NA,NA,8754208.75087448,62.6459835089507,8754271.39685799,NA,NA,7.15604767878628e-06,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.15320490008428,42
"1223","Schippers 2005","Peru Margin 1230 [42]",160.6,NA,NA,NA,NA,NA,1151929.49504476,3475.32345817136,1155404.81850293,NA,NA,0.00300788381917462,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.20574554094266,42
"1224","Schippers 2005","Peru Margin 1230 [42]",169.4,9181013.98350179,NA,NA,NA,NA,487593.489879707,NA,487593.489879707,NA,NA,0,NA,"0",NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate","Taqman","A349f","A806r","A516f","B331f","B797r","NadUni","Uni340f","Uni806r","Uni516r",NA,NA,"FastDNA Spin kit",FALSE,5088,"Deep-sea",NA,NA,NA,TRUE,2.22891340599469,42
